ma_khach_hang,noi_dung_binh_luan,ngay_binh_luan,gio_binh_luan,so_sao,ma_san_pham,length,sentiment,positive_count,negative_count
297,baifern thử hồi trưa velvet tint sạch_sẽ,25/03/2021,22:14,5,223600026,137,positive,0,0
3579,đắp mụn đắp mịn,23/10/2024,8:36,5,422212871,41,positive,0,0
2136,sài,18/08/2022,9:26,5,422203609,14,positive,0,0
1654,tuýp không_đặc không_lỏng bôi mịn hồi tốt dậy không_đổ bha đối_xử,23/11/2022,10:02,5,318900019,158,positive,1,0
2437,mặt_nạ thích đắp_sờ vô căng mướt mịn,10/11/2020,20:51,5,308500037,75,positive,1,0
2452,cực_kỳ hài_lòng đắp đỡ sưng đỏ đỡ tiết_dầu căng mịn,7/4/2020,8:59,5,422205160,146,positive,1,0
1226,xuất_sắc rẻ sài_sướng,1/10/2019,13:59,5,422215804,29,positive,2,0
1442,rửa bọt kiềm tốt,3/5/2023,17:02,5,204900159,38,positive,1,0
679,dễ_dàng thoải_mái thư_giãn,2/5/2023,10:00,5,308500015,48,positive,1,0
2774,hồi thích ghê_giờ tệ_mỏng đau_á kiếm mềm,4/11/2023,18:00,5,422205181,86,positive,1,1
549,thử quyết_định ưng chống nắng tốt không_bóng tệp đợt quà hóa_đơn tặng rữa thích,10/2/2022,14:42,5,422216416,225,positive,3,1
4074,nổi mụn_chút ngưng không_bị_kích_ứng căng mướt nâng,21/01/2022,16:17,5,223600039,148,positive,2,0
3405,mô_tả không_thấy nổi_trội,2/5/2023,20:55,3,422218283,58,negative,1,0
332,thích cực_kỳ nhạy_cảm rửa sữa rửa mụn liền oreal trưa mệt kịp chống nắng dậy căng ẩm_không_lên mụn chứng_tỏ độ lành_tính thích thế_này,11/7/2020,19:30,5,205100137,395,positive,2,0
2425,thích mặt_nạ áa mụn_xài hiệu_quả thơm_nhe,14/06/2021,12:07,5,308500037,106,positive,3,0
1025,dễ_dàng thoải_mái thư_giãn,2/5/2023,17:22,5,422205162,45,positive,1,0
494,giá_cả tốt,11/12/2022,0:31,5,422215804,66,positive,1,0
1693,sữa rửa tốt cerave roche,16/10/2021,20:54,5,422216487,54,positive,1,0
345,hương thơm mụn hẳn,8/12/2019,22:51,5,345800001,29,positive,1,0
847,sài mắc,15/01/2023,7:47,5,249500013,53,positive,0,0
1738,đóng_gói cận thận,20/11/2023,9:32,5,100240016,17,positive,0,0
2522,thử mụn sài mụn khô sửa rữa_mặt ẩm sài khô khó_chịu,8/5/2022,11:26,4,422206537,187,positive,0,1
256,không_ổn_tí sạch sâu_không_hẳn khô thử hơm,6/3/2023,19:47,4,211300008,119,positive,1,1
3688,ủ tóc mượt,11/8/2023,17:34,5,256700012,38,positive,0,0
708,tốt,28/04/2023,8:24,5,100230059,12,positive,1,0
1830,sài ổn mụn hơi nhạy_cảm dần chấp_nhận xà_phòng tưởng xà_phòng không_á không_lại hương,3/5/2022,22:13,3,422216602,253,negative,1,0
4009,việt_nam chất_lượng ngoại,14/01/2021,21:52,5,256700017,46,positive,0,0
1157,mặt_nạ đắp ổn ôm khít không_châm,10/8/2024,21:43,5,358700005,39,positive,1,0
1221,thích kết_cấu thoáng nhẹ không_bóng kiềm_dầu tương_đối aply hương_phấn không_thích_tí ổn tặng kèm kèm hada_labo ứng_dụng í khuyến_mãi tiếp,27/08/2020,15:30,5,422217292,327,positive,3,1
692,nhẹ nhạy_cảm cân_nhắc mụn htd_xài ổn nổi mụn đỏ,12/12/2022,22:07,4,422215804,126,positive,1,0
1035,sử_sụng dễ_dàng thoải_mái thư_giãn,27/04/2023,18:58,5,422205164,47,positive,1,0
3527,sạch thơm mắt,13/04/2023,19:32,5,422205820,25,positive,1,0
176,hương dễ_chịu mát giá_thành ổn,30/04/2023,12:04,5,204100019,47,positive,1,0
2372,dễ_dàng thoải_mái thư_giãn,29/04/2023,19:36,5,308500013,47,positive,1,0
2215,kiềm tốt khô_ráo hơi_kì không_phủ lớp phấn khuyết_điểm nhẹ,31/12/2020,23:24,5,422207414,92,positive,1,0
395,đóng_gói cẩn_thận chất_lượng miễn chê,20/11/2023,18:47,5,100240016,53,positive,2,0
1865,đóng_gói cẩn_thận chất_lượng bàn_cãi,2/10/2021,16:29,5,224100009,100,positive,1,0
1071,tốt sạch sâu,12/4/2023,13:15,5,422204904,38,positive,1,0
176,sản đóng_gói,13/10/2022,9:08,5,422207414,40,positive,0,0
2565,mìn dẽ_kích_ứng sài ưng không_bét_rít thoáng mát_mát,5/8/2023,17:08,5,308900002,113,positive,1,1
689,thích hasaki,30/04/2023,18:34,5,100230064,41,positive,1,0
2442,thương naruko chân_lông không,30/08/2020,22:36,5,308500009,382,positive,0,0
2835,ổn đặc_sắc,15/07/2023,11:37,3,100750038,57,negative,1,0
4259,bé đắp_dư đắp_xíu sủi bọt hiệu_quả trải_nghiệm,21/08/2022,22:38,5,206700001,141,positive,1,0
846,đọc bí không_thấm không_mướt skinaqua skinaqua lỏng không_thấy,25/06/2022,7:54,4,422210400,225,positive,0,1
2396,dễ_dàng thoải_mái,27/04/2023,20:20,5,422205163,30,positive,1,0
4681,không_đáp_ứng đợi,27/05/2023,11:48,2,318900002,56,negative,0,0
1295,dễ_dàng thoải_mái thư_giãn,4/5/2023,16:18,5,422205162,48,positive,1,0
2940,thích,28/12/2023,15:21,5,200500293,31,positive,1,0
2262,ổn,3/2/2021,20:40,4,245500009,27,positive,1,0
2926,đắp dậy rửa ẩm_hiệu ổn,17/08/2024,13:44,5,422209706,77,positive,1,0
4631,không_sử_dụng chất_lượng không_đạt chuẩn,13/07/2024,23:50,1,204900004,47,negative,0,1
2001,hồng thơm nhẹ ửng hồng_ý cưng,25/11/2022,23:41,5,422203145,81,positive,2,0
451,oce,9/9/2023,14:11,5,204900013,38,positive,0,0
2345,dễ_dàng thoải_mái thư_giãn,1/5/2023,17:15,5,308500018,47,positive,1,0
698,dễ_dàng thoải_mái thư_giãn,28/04/2023,20:20,5,422205164,47,positive,1,0
772,mã_vạch tốt ủng_hộ sảm_phẩm tiếp,17/11/2021,10:48,5,100230059,83,positive,1,0
267,hàng_nhiên tặng kèm,6/7/2021,11:47,5,422211446,83,positive,0,0
716,tốt,19/04/2023,17:15,5,100230057,22,positive,1,0
753,gói bấm bấm mặt_nạ dưỡng_chất chảy không_vì,30/04/2022,17:52,3,200400003,106,negative,0,0
165,nhận_xét trải_nghiệm rửa phài đỉnh chóp rửa sạch không_hề khô lành_tính hasaki bản_pháp france paraben khỏe cerave rẻ khuyên,19/10/2022,12:12,5,422208973,444,positive,2,0
1143,tặng_tẩy không_thấy nói_năng hơi_kì chất_lượng,19/09/2023,3:18,3,422207423,135,negative,0,0
2160,tốt bàn_cãi châm chích tế_bào chết toner dưỡng_ẩm nóng_mặt châm chích siêu_thị không_phải_đồ giả châm chích,24/08/2022,0:59,5,211300002,255,positive,1,0
199,tốt không_thấy tặng không_được_trừ,21/06/2022,14:40,4,205100137,72,positive,1,0
1748,mịn hẳn,8/11/2022,12:37,5,100220035,74,positive,0,0
2524,mụn sạch mụn đen mụn viêm hẳn mụn mặc_dù hơi đau,11/2/2022,14:23,5,204100054,148,positive,0,0
2404,dễ_dàng thoải_mái thư_giãn,27/04/2023,12:54,5,308500037,47,positive,1,0
139,kết_hợp lọ_hồng trắng_hồng trắng tối hỗn_hợp thiên_dầu thẩm_thấu mướt mịn lọ hồng_đặc ấm lọ trắng mát,15/06/2023,13:08,5,418800002,220,positive,0,0
2361,dễ_dàng thoải_mái thư_giãn,30/04/2023,14:53,5,422205163,48,positive,1,0
1505,hợp chân_ái yêu,30/07/2024,10:18,5,422211549,60,positive,0,0
2608,hasaki_tín nhánh bình_dương nhà_bè ủng_hộ,24/06/2023,3:10,5,422202362,192,positive,0,0
238,mướt,10/11/2021,20:19,5,205100136,38,positive,0,0
703,dễ_dàng thoải_mái thư_giãn,28/04/2023,12:34,5,308500013,48,positive,1,0
2362,dễ_dàng thoải_mái thư_giãn,30/04/2023,14:35,5,422205163,47,positive,1,0
753,gói bấm bấm mặt_nạ dưỡng_chất chảy không_vì,30/04/2022,17:52,3,100230056,106,negative,0,0
3013,tốt_xịt mịn thích thương_hiệu không_gây khó_chịu,4/5/2020,18:49,5,100150067,115,positive,2,1
1547,nhớt nhớt nhờn_nhợn không_phù_hợp không_sử_dụng,23/07/2022,16:51,2,211300007,128,negative,1,1
260,tốt,22/07/2021,13:25,4,205100146,22,positive,1,0
689,dễ_dàng thoải_mái thư_giãn,1/5/2023,10:01,5,308500037,48,positive,1,0
689,thích hasaki,30/04/2023,18:34,5,200400004,41,positive,1,0
2385,dễ_dàng thoải_mái thư_giãn,29/04/2023,11:42,5,308500009,47,positive,1,0
3815,tốt,29/06/2022,10:44,5,422205181,3,positive,1,0
3942,tặng nhật mẹ giảm_giá mẹ sài bình trắng không_hợp_tông mẹ mượt_nhẹ,21/11/2021,14:54,5,100160021,155,positive,0,1
170,chữ mụn viêm nắp dương_nhạt ổn không_lây mụn_ẩn nắp_dương đậm_xài mụn_ẩn,18/11/2022,11:10,4,422208807,170,positive,1,0
4136,chết ổn thơm,18/11/2023,13:30,5,422207812,43,positive,2,0
3679,tốt,18/07/2017,2:09,5,422206043,3,positive,1,0
3283,dầu_tẩy nhãn_hiệu đỉnh mụn_ẩn sạch tốt nhũ hóa,25/01/2024,21:22,5,422210957,148,positive,2,0
2000,thích ké không_mụn không_bí trộm_vía nâng_tông ổn,26/11/2022,9:22,5,422203145,97,positive,2,0
2357,dễ_dàng thoải_mái thư_giãn,30/04/2023,17:56,5,308500015,47,positive,1,0
4041,mặt_nạ,5/9/2020,11:27,5,365000011,23,positive,0,0
529,thử ưng thấm phục_hồi khỏe,13/12/2023,19:12,5,201600074,78,positive,1,0
1568,siêu_hài_lòng rửa mát_rửa không_bị khô mà_còn dễ_chịu chất_lượng,10/12/2021,16:50,5,422214146,184,positive,1,0
152,hà rivew_ngợi yên_tâm nhạy_cảm ấm yên_tâm,2/3/2023,21:47,5,422204259,137,positive,2,0
70,đóng_gói quà tặng buồn ổn,3/11/2021,10:01,5,422204259,80,positive,1,1
413,serum_diệu nhẹ mịn_rửa không_thích hương serum,26/04/2021,20:53,5,422211501,111,positive,1,1
689,thành ổn,1/5/2023,9:30,5,422206537,47,positive,1,0
4354,phí tiền_bạc,15/08/2022,16:50,1,422214339,51,negative,0,0
2501,hương dễ_chịu mát giá_thành ổn,2/5/2023,19:59,5,204100019,48,positive,1,0
700,thích hasaki,29/04/2023,18:35,5,200400004,40,positive,1,0
2697,sài tốt không_bị_dính mềm sài_thiệt thích,14/05/2019,11:04,5,422203776,59,positive,3,0
1175,máy rửa sạch hơi đẹp rửa mềm,23/08/2022,16:20,5,412800003,89,positive,0,0
207,nt tuần sạch thoáng sạch lcl í,12/5/2022,13:04,5,205100136,123,positive,0,0
750,chỗ hà hasaki yên_tâm,8/7/2022,14:25,5,100230057,99,positive,1,0
3505,mẹ mẹ thích,19/09/2023,15:37,5,386000015,39,positive,1,0
3150,mịn_mướt tưng,27/07/2023,21:07,5,422203506,74,positive,1,0
28,phiên_bản,3/7/2023,15:04,4,318900011,31,positive,0,0
4226,hỗn_hợp thiên_dầu thấm không_bết dính thâm_mụn tuần mờ thâm trắng bật_tông không_thấy trắng sẵn,18/10/2024,18:06,5,248700075,212,positive,0,0
46,thử lỏng í dính dính khó_chịu chuốt mắt,2/3/2023,11:35,4,256700011,123,positive,0,1
1157,sẵn dự_phòng sài êm sài mỏng nhẹ không_phù_hợp skincare nặng_đô nắng môi_trường vợ_chồng tiếp_xúc nắng sài,30/05/2024,15:00,5,422215804,220,positive,1,1
2075,siêu_rẻ tốt thích kích_ứng mí mắt sưng ngứa không_chỗ ổn nhạy_cảm chú_ý,2/9/2020,19:04,5,357100008,207,positive,5,1
1402,không_làm tổn_thương,8/6/2021,19:22,5,245500001,39,positive,1,0
3153,khô sữa rửa nổi_mẩn liti dị_ứng tưởng đổi serum cân_nhắc,24/05/2022,13:15,1,357100011,206,negative,0,0
204,không_mắt không_đắng môi không_bị kích_ứng tội hơi khô thấm_đẫm,25/05/2022,11:21,5,422208807,131,positive,1,0
3358,mẹ bầu,10/4/2023,20:27,5,201600019,29,positive,0,0
156,nắp nhạt không_bị_kích_ứng không_mùi_xài dễ_chịu đậm_xài lắc rửa xơ_lại sài sạch không_đâu rát không_khích ứng_không_mùi,31/01/2023,23:39,5,422208807,352,positive,1,0
1009,đỉnh vô_mát,5/5/2023,20:15,5,422200236,33,positive,1,0
1728,thích êm,20/11/2023,12:37,5,100210014,27,positive,1,0
2190,chăm_sóc nhạy_cảm lành_tính dịu nhẹ ổn_áp nè_tẩy ổn bôi chống nắng sạch ổn_dịu nhẹ mát_toner chê nước_lã làn mụn ẩm vừa_phải dịu_rửa bôi chống nắng không_vấn_đề sữa rửa,11/7/2023,10:30,5,422203645,375,positive,3,0
69,hơi hắc mụn chết mức_độ bình không_đòi,16/11/2021,17:21,4,245500010,205,positive,0,0
325,tế_bào chết hóa học_nhiên kích_ứng tuần ổn mịn,6/8/2020,13:50,4,245500001,144,positive,1,0
133,nắp nhạt mụn không_bôi bọt thiệt nhớt công_dụng không_khô lành_tính công_dụng trải_nghiệm,5/8/2023,13:23,5,422206648,377,positive,0,0
41,tặng bông_tẩy,2/2/2023,12:18,4,318900011,55,positive,0,0
321,dịu nhẹ mặt_nhạy,22/09/2020,19:19,5,422206648,58,positive,0,0
3798,kiên_trì sài mụn ẩn_tròi tóm_lại hiệu_quả kiên_trì tầm tuần hiệu_quả_ròi cải_thiện đẹp kiên_trì củng_đi công_đoạn chúc thành_công,22/01/2021,17:18,5,204100018,232,positive,3,0
2732,chống nắng siêu_đẹp hoàn_thành mê_kiềm tốt đẹp xịn đổi mê chân_ái nhật xịn,10/3/2023,9:07,5,422211276,170,positive,3,0
51,cũ thích châm_chít thích cũ,8/7/2023,13:56,4,422207866,86,positive,2,0
1575,hsd nhà_sản_xuất dám,29/04/2021,11:26,3,422214146,66,negative,0,0
1794,mụn khô cồi mịn tạm ổn,19/04/2020,12:12,4,345800002,94,positive,1,0
764,đóng_gói cẩn_thận shiper,20/01/2022,17:33,5,100230064,58,positive,1,0
4523,ổn không_thấy nổi_bật,4/5/2023,0:41,3,422204884,52,negative,2,0
726,đơn kèm quà tặng quà tặng,12/4/2023,11:53,4,100230059,67,positive,0,0
698,hương dễ_chịu mát giá_thành ổn,28/04/2023,18:59,5,422206537,46,positive,1,0
1377,ổn tầm hợp_lý cân_nhắc,11/7/2023,10:38,5,245500002,71,positive,1,0
673,hương dễ_chịu mát giá_thành ổn,4/5/2023,16:15,5,204100054,47,positive,1,0
2715,anesa giới_thiệu thử không_bằng tự_vã nâng nhẹ_nhàng không_bết_rít kiềm tốt công_việc ngoài_trời hiệu_quả tốt không_gây mụn_ẩn anesa nhạy_cảm,23/04/2024,2:00,5,422211276,383,positive,3,1
2349,dễ_dàng thoải_mái thư_giãn,1/5/2023,12:01,5,308500004,48,positive,1,0
1078,ganier vàng hỗn_hợp thiên_dầu thích sạch không_bị khô_tẩy lưu lớp nhẹ nhẹ ẩm_mượt rửa,8/10/2022,16:03,5,422220606,199,positive,2,0
2391,hương dễ_chịu mát giá_thành ổn,28/04/2023,13:08,5,204100019,47,positive,1,0
2572,nhận_xét kỹ mắt mắt môi thấm ướt chùi nhẹ_nhàng sạch thấm_ướt chùi nhẹ_nhàng sạch sạch sâu_lỗ chân lông sữa_dưỡng_tẩy mát nhẹ_nhàng nhẹ sạch sâu,2/9/2024,11:19,5,422216449,335,positive,0,0
270,tốt tiện lớp sạch lớp không_bị_kích_ứng hết_mình tiếp,25/06/2022,11:03,5,422204904,201,positive,2,0
1023,dễ_dàng thoải_mái thư_giãn,2/5/2023,14:00,5,422205164,48,positive,1,0
2386,dễ_dàng thoải_mái thư_giãn,28/04/2023,20:39,5,422205160,47,positive,1,0
3587,ổn_không_thấy nổi_bật,4/5/2023,15:23,3,422220469,56,negative,2,0
2930,ôm sát ẩm tốt,27/09/2023,10:24,5,422209707,22,positive,1,0
1372,mụn,21/02/2024,19:40,5,422200306,29,positive,0,0
2069,chống nắng ổn_hiệu chỉnh_màu tốt sài đổ siêu_ráo,12/5/2021,20:08,5,422207413,89,positive,2,0
2548,đường nhẹ yên_tâm không_bắt nắng đổ gọn tiện,12/11/2020,21:49,5,204100003,121,positive,1,0
1106,xịn mịn nhẹ_tẩy sạch,4/1/2023,10:39,5,422201504,66,positive,1,0
732,tốt tư_vấn,27/02/2023,16:45,5,200400004,59,positive,1,0
1815,rửa hằng ổn hạt_dẻ nhưung,17/04/2024,13:24,4,224100009,63,positive,1,0
55,nhạy_cảm ẩm thơm nhẹ mát_xài thích chân_ái,6/8/2022,10:17,5,318900019,135,positive,2,0
3528,mụn_ẩn không_bị khô mịn hẳn,14/03/2023,23:40,5,422205819,179,positive,1,0
2438,tốt,8/11/2020,0:07,5,308500015,19,positive,1,0
705,dễ_dàng thoải_mái thư_giãn,28/04/2023,9:38,5,308500004,47,positive,1,0
1433,mẫu hơi lạ,6/10/2024,20:28,5,100190059,43,positive,0,0
106,cơ_thể lựa_chọn chăm_sóc cảm_thán giá_thành kết_hợp hương nhẹ_nhàng dễ_chịu tuyệt_cú mèo chăm_ngọn tóc gội khô_tóc tóc tóc ẩm_mềm khô_xơ qtrong thơm thư_giãn nhắm ưng ủng_hộ mãn đời,23/04/2024,20:19,5,422207808,498,positive,2,0
1426,thơm nhẹ êm,8/4/2021,14:28,5,422218283,28,positive,1,0
849,xuất_sắc hợp không_đour không_chống cân_nhắc mịn_lì đọ căng,25/02/2022,12:47,5,422216990,250,positive,1,0
74,căng nổi_mẩn đỏ sưng dị_ứng không_hợp hỗn_hợp,17/03/2022,22:11,2,204900004,144,negative,1,1
632,chân_ái đời tốt giúp thông_thoáng căng bóng_nhiên hơi lờn phối_hợp bha đỡ mụn đen,28/03/2022,20:05,5,100240016,164,positive,1,0
165,nhận_xét trải_nghiệm rửa phài đỉnh chóp rửa sạch không_hề khô lành_tính hasaki bản_pháp france paraben khỏe cerave rẻ khuyên,19/10/2022,12:12,5,422208977,444,positive,2,0
2551,acne ổn_áp thâm_mụn bớt lỗ chân_lông khít tổng_quân láng_mịn khuyết_điểm mụn thích_mê ủng_hộ,11/11/2020,23:12,5,204100018,284,positive,3,0
2983,ẩm tốt thắm nửa cải_thiện mịn mềm_mượt tông cổ hasaki chất_lượng đóng_gói cẩn_thận,17/04/2020,21:09,5,318900009,221,positive,3,0
1881,chất_lượng tốt thích chỗ không_bị sợi dính,2/5/2019,18:24,5,422203776,65,positive,3,0
2410,có_lẽ mặt_nạ siêu_đình chê,16/11/2022,13:52,5,422205160,96,positive,0,0
3433,trễ bôi không_nặng_mặt thích,24/02/2023,21:18,5,422203979,45,positive,1,0
813,skincare mkaup mụn_ẩn tráng đỡ,5/4/2020,16:52,5,100230059,121,positive,0,0
3946,thẩm_thấu không_nhờn_rít đợi lâu_dài,25/04/2022,19:52,5,222600030,65,positive,0,2
148,serum chân_ái đỡ đau,9/6/2024,12:57,5,204900056,64,positive,0,0
376,không_hợp serum lá khô siêu_hợp rửa sạch độ_ẩm siêu_thích,20/08/2024,8:30,5,422208975,191,positive,2,1
4415,serum rửa mịn tơn không_bị khô hoạt_tính hẹp lỗ chân lông mụn đen hồng nhẹ tuần lá kiềm sạch mụn tuần dương khô retinol lạ mỹ_phẫm không_bị_kích_ứng ưng bụng,12/3/2024,11:17,5,248700102,439,positive,3,0
364,quào hỗn_hợp thiên_dầu hơi nhạy_cảm ưu_tiên byphase hơi châm chích nhẹ đổi gió michelar hồng oreal thử thích châm chích_nhẹ sạch tốt đậm chuyên_dụng mắt môi_không_thì vết mascara hơi mờ_mờ túm thích,26/10/2018,20:12,4,205100146,427,positive,3,0
1641,đắp mát dưỡng_chất dễ_chịu đắp thoải_mái đêm rửa láng mịn,4/6/2024,23:28,5,422209703,170,positive,1,0
3791,kì_thích khô thoáng bớt mụn_ẩn mụn tuyến bã,13/02/2022,17:23,5,204100018,84,positive,1,0
2952,tốt môi hồng_mềm mịn,23/02/2020,18:12,5,200500095,36,positive,1,0
1239,tốt đừng hằng nách rát khử,13/11/2023,17:08,5,204900145,92,positive,1,0
1440,dễ_chịu dịu giá_thành ổn,3/5/2023,18:13,5,204900128,39,positive,1,0
1046,rửa không_gây_kích_ứng tróc_mẩn đỏ đối_xử rửa không_hề rát chắc_dính,13/09/2024,16:32,5,226200031,131,positive,0,0
1196,mụn treat nhẹ thích khô thoáng mỏng nhẹ quất texture sữa lỏng thấm nhẹ kiềm tốt hơi,22/02/2022,10:18,5,422215804,175,positive,2,0
1266,mát_rửa thoải_mái sảng_khoái ổn mụn_đỡ hẳn,4/10/2022,21:46,5,204900145,116,positive,2,0
2461,sạch sâu_lỗ chân lông_rửa mặt_bằng serum sạch mụn đen á_sản_phẩm,21/10/2019,5:26,5,207300009,122,positive,0,0
2307,mặt_nạ mụn,23/10/2024,10:23,5,308500009,30,positive,0,0
2929,mặt_nạ ôm sát_mặt đắp đắp cực_kì thoải_mái không_bị kích_ứng mướt hộp_miếng,15/01/2024,8:55,5,422207795,171,positive,2,0
2935,cấp_nước tốt đắp khỏe căng,15/04/2024,9:35,5,422217972,50,positive,1,0
1157,không_hợp hợp_sản_phẩm mặt_nạ giấy banobagi mặt_nạ ôm trộm_vía hợp không_bị_kích_ứng,11/6/2024,9:45,5,422209705,150,positive,1,1
